Event.Id,Event.Date,Country,Injury.Severity,Aircraft.damage,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Total.Injuries,Estimated.Total.Passengers,Serious.Fatal.Injury.Rate,Aircraft.Destroyed,Unique_Aircraft_Type
20110814X54118,2011-08-13,United States,Non-Fatal,substantial,CESSNA,172M,No,1.0,reciprocating,instructional,0,0,0,3,vmc,0,3,0.0,0,CESSNA 172M
20110815X24503,2011-08-13,United States,Non-Fatal,substantial,AIR TRACKER,AT-402,No,1.0,turbo prop,aerial application,0,0,0,1,vmc,0,1,0.0,0,AIR TRACKER AT-402
20110815X40827,2011-08-13,United States,Non-Fatal,substantial,PIPER,PA-18-135,No,1.0,reciprocating,business,0,1,0,0,vmc,1,1,1.0,0,PIPER PA-18-135
20110816X84113,2011-08-13,United States,Non-Fatal,substantial,TAYLORCRAFT,BC12-D,No,1.0,reciprocating,personal,0,1,0,0,vmc,1,1,1.0,0,TAYLORCRAFT BC12-D
20110826X95650,2011-08-13,United States,Non-Fatal,substantial,AIR TRACKER,AT-301,No,1.0,reciprocating,aerial application,0,0,0,1,vmc,0,1,0.0,0,AIR TRACKER AT-301
20110810X85728,2011-08-14,United States,Non-Fatal,substantial,CESSNA,172P,No,1.0,reciprocating,instructional,0,0,0,1,vmc,0,1,0.0,0,CESSNA 172P
20110814X12005,2011-08-14,United States,Non-Fatal,substantial,BEECH,B36TC,No,1.0,reciprocating,personal,0,0,0,3,vmc,0,3,0.0,0,BEECH B36TC
20110814X15623,2011-08-14,United States,Fatal,destroyed,BEECH,A36,No,1.0,turbo prop,personal,2,0,0,0,vmc,2,2,1.0,1,BEECH A36
20110814X63451,2011-08-14,United States,Non-Fatal,substantial,PIPER,PA-28-236,No,1.0,reciprocating,personal,0,1,0,0,vmc,1,1,1.0,0,PIPER PA-28-236
20110815X10520,2011-08-14,United States,Fatal,substantial,CESSNA,P210N,No,1.0,reciprocating,personal,4,0,0,0,vmc,4,4,1.0,0,CESSNA P210N
20110815X44012,2011-08-14,United States,Non-Fatal,substantial,CESSNA,150H,No,1.0,reciprocating,personal,0,2,0,0,vmc,2,2,1.0,0,CESSNA 150H
20110815X51728,2011-08-14,United States,Fatal,substantial,CESSNA,207,No,1.0,reciprocating,,2,0,4,0,imc,6,6,0.3333333333333333,0,CESSNA 207
20110815X81140,2011-08-14,United States,Non-Fatal,substantial,PIPER,PA-28-235,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA-28-235
20110816X20541,2011-08-14,United States,Non-Fatal,substantial,CESSNA,400,No,1.0,reciprocating,personal,0,2,0,0,vmc,2,2,1.0,0,CESSNA 400
20110816X41751,2011-08-14,United States,Non-Fatal,substantial,BOEING,A75N1(PT17),No,1.0,reciprocating,personal,0,0,2,0,vmc,2,2,0.0,0,BOEING A75N1(PT17)
20110815X62149,2011-08-15,United States,Fatal,substantial,PIPER,PA-38-112,No,1.0,reciprocating,instructional,2,0,0,0,vmc,2,2,1.0,0,PIPER PA-38-112
20110815X62953,2011-08-15,United States,Non-Fatal,substantial,GRUMMAN-SCHWEIZER,G-164B,No,1.0,reciprocating,aerial application,0,1,0,0,vmc,1,1,1.0,0,GRUMMAN-SCHWEIZER G-164B
20110816X41118,2011-08-15,Australia,Fatal,substantial,PIPER,PA-28-180,No,1.0,,personal,2,0,1,0,vmc,3,3,0.6666666666666666,0,PIPER PA-28-180
20110816X90141,2011-08-15,United States,Non-Fatal,substantial,DIAMOND AIRCRAFT IND INC,DA 40,No,1.0,reciprocating,personal,0,0,3,0,vmc,3,3,0.0,0,DIAMOND AIRCRAFT IND INC DA 40
20110818X92054,2011-08-15,France,,minor,BOMBARDIER,CRJ701,No,2.0,,,0,0,0,0,,0,,,0,BOMBARDIER CRJ701
20110816X45819,2011-08-16,United States,Non-Fatal,substantial,AIR TRACKER,AT-401,No,1.0,turbo prop,aerial application,0,0,0,1,vmc,0,1,0.0,0,AIR TRACKER AT-401
20110816X95236,2011-08-16,United States,Fatal,substantial,PIPER,PA-18-150,No,1.0,reciprocating,personal,2,0,0,0,vmc,2,2,1.0,0,PIPER PA-18-150
20110817X62640,2011-08-16,United States,Non-Fatal,substantial,CESSNA,180,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 180
20110818X92408,2011-08-16,United States,Non-Fatal,substantial,MOONEY,M20R,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,MOONEY M20R
20110909X03509,2011-08-16,United States,Non-Fatal,substantial,CESSNA,A188,No,1.0,reciprocating,aerial application,0,0,0,1,vmc,0,1,0.0,0,CESSNA A188
20110815X30941,2011-08-17,United States,Non-Fatal,substantial,PIPER,PA-31-310,No,2.0,reciprocating,personal,0,1,0,0,vmc,1,1,1.0,0,PIPER PA-31-310
20110817X02017,2011-08-17,United States,Fatal,substantial,CESSNA,310Q,No,2.0,reciprocating,personal,1,0,0,0,vmc,1,1,1.0,0,CESSNA 310Q
20110817X74533,2011-08-17,United States,Non-Fatal,substantial,AIR TRACKER,AT-602,No,1.0,turbo prop,aerial application,0,1,0,0,vmc,1,1,1.0,0,AIR TRACKER AT-602
20110818X63753,2011-08-17,United States,Non-Fatal,substantial,PIPER,PA-18-180,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA-18-180
20110819X13147,2011-08-17,Colombia,Fatal,destroyed,CESSNA,152,No,1.0,,instructional,2,0,0,0,vmc,2,2,1.0,1,CESSNA 152
20120228X03455,2011-08-17,United States,Non-Fatal,none,PIPER,J3C-65,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER J3C-65
20110809X13744,2011-08-18,United States,Non-Fatal,substantial,GRUMMAN,G-164A,No,1.0,reciprocating,aerial application,0,0,0,1,vmc,0,1,0.0,0,GRUMMAN G-164A
20110818X33710,2011-08-18,United States,Non-Fatal,substantial,BEECH,B19,No,1.0,reciprocating,personal,0,0,1,0,vmc,1,1,0.0,0,BEECH B19
20110818X51311,2011-08-18,United States,Non-Fatal,substantial,CESSNA,172N,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 172N
20110818X51603,2011-08-18,United States,Fatal,substantial,PIPER,PA-18-150,No,1.0,reciprocating,aerial observation,2,0,0,0,vmc,2,2,1.0,0,PIPER PA-18-150
20110818X65735,2011-08-18,United States,Non-Fatal,substantial,PIPER,PA-20,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER PA-20
20110818X94611,2011-08-18,United States,Non-Fatal,substantial,LUSCOMBE,8A,No,1.0,reciprocating,instructional,0,0,0,2,vmc,0,2,0.0,0,LUSCOMBE 8A
20110830X31855,2011-08-18,United States,Fatal,none,LUSCOMBE,8,No,1.0,reciprocating,personal,1,0,0,1,vmc,1,2,0.5,0,LUSCOMBE 8
20110923X61743,2011-08-18,United States,Non-Fatal,substantial,PIPER,PA-22-108,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA-22-108
20110823X10652,2011-08-18,Sweden,Non-Fatal,none,AIRBUS,A320,No,,,,0,0,0,0,,0,,,0,AIRBUS A320
20110820X72543,2011-08-19,United States,Non-Fatal,substantial,PIPER,PA46,No,1.0,turbo prop,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER PA46
20110822X02138,2011-08-19,United States,Non-Fatal,substantial,AVIAT,A-1C-200,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,AVIAT A-1C-200
20110822X05515,2011-08-19,United States,Non-Fatal,substantial,CESSNA,170B,No,1.0,reciprocating,personal,0,2,0,0,vmc,2,2,1.0,0,CESSNA 170B
20110830X74740,2011-08-19,Panama,Fatal,destroyed,CESSNA,210K,No,,,,6,0,0,0,,6,6,1.0,1,CESSNA 210K
20110820X13018,2011-08-20,United States,Fatal,substantial,CESSNA,172M,No,1.0,reciprocating,instructional,2,0,0,0,imc,2,2,1.0,0,CESSNA 172M
20110820X52713,2011-08-20,United States,Fatal,substantial,PIPER,PA-25-235,No,1.0,reciprocating,aerial application,1,0,0,0,vmc,1,1,1.0,0,PIPER PA-25-235
20110821X13149,2011-08-20,Canada,,destroyed,BOEING,737,No,2.0,,,0,0,0,0,,0,,,1,BOEING 737
20110822X25654,2011-08-20,United States,Non-Fatal,substantial,CESSNA,180A,No,1.0,reciprocating,business,0,0,0,4,vmc,0,4,0.0,0,CESSNA 180A
20110823X71723,2011-08-20,Chile,Fatal,substantial,PIPER,PA30,No,2.0,reciprocating,,2,0,0,0,vmc,2,2,1.0,0,PIPER PA30
20110912X14118,2011-08-20,United States,Non-Fatal,substantial,CESSNA,182A,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA 182A
20110822X11218,2011-08-21,United States,Non-Fatal,substantial,CESSNA,182Q,No,1.0,reciprocating,personal,0,0,0,3,vmc,0,3,0.0,0,CESSNA 182Q
20110822X11600,2011-08-21,United States,Non-Fatal,substantial,PIPER,PA-31-310,No,2.0,reciprocating,aerial observation,0,0,0,3,vmc,0,3,0.0,0,PIPER PA-31-310
20110822X25954,2011-08-21,United States,Fatal,substantial,AERO COMMANDER,CALLAIR A-9B,No,1.0,reciprocating,glider tow,1,0,0,0,vmc,1,1,1.0,0,AERO COMMANDER CALLAIR A-9B
20110822X30734,2011-08-21,United States,Non-Fatal,substantial,GRUMMAN,G-44,No,2.0,reciprocating,,0,0,0,4,vmc,0,4,0.0,0,GRUMMAN G-44
20110822X30909,2011-08-21,United States,Non-Fatal,substantial,CESSNA,TU206G,No,1.0,reciprocating,personal,0,1,0,1,vmc,1,2,0.5,0,CESSNA TU206G
20110822X65726,2011-08-21,United States,Fatal,substantial,MAULE,M-7-235C,No,1.0,reciprocating,personal,1,0,0,0,imc,1,1,1.0,0,MAULE M-7-235C
20110823X00601,2011-08-21,United States,Non-Fatal,substantial,CESSNA,A185F,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA A185F
20110823X01832,2011-08-21,United States,Non-Fatal,substantial,CIRRUS,SR22,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CIRRUS SR22
20110830X71207,2011-08-21,United States,Fatal,none,BOEING,A75N1(PT17),No,1.0,reciprocating,air race show,1,0,0,2,vmc,1,3,0.3333333333333333,0,BOEING A75N1(PT17)
20110810X23506,2011-08-22,United States,Non-Fatal,substantial,PIPER,AEROSTAR 601P,No,2.0,reciprocating,personal,0,0,0,3,vmc,0,3,0.0,0,PIPER AEROSTAR 601P
20110822X12509,2011-08-22,United States,Non-Fatal,substantial,PIPER,PA-18-150,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER PA-18-150
20110823X53038,2011-08-22,United States,Non-Fatal,substantial,AIR TRACTOR,AT-502B,No,1.0,turbo prop,aerial application,0,0,0,1,vmc,0,1,0.0,0,AIR TRACTOR AT-502B
20110823X34211,2011-08-23,United States,Non-Fatal,substantial,BEECH,A23-24,No,1.0,reciprocating,instructional,0,0,0,2,vmc,0,2,0.0,0,BEECH A23-24
20110823X73652,2011-08-23,United States,Non-Fatal,substantial,CESSNA,150G,No,1.0,reciprocating,personal,0,0,1,0,vmc,1,1,0.0,0,CESSNA 150G
20110824X01438,2011-08-24,United States,Non-Fatal,substantial,MAULE,M-5-210C,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,MAULE M-5-210C
20110825X22531,2011-08-25,United States,Non-Fatal,substantial,PIPER,PA-18-150,No,1.0,reciprocating,personal,0,0,0,3,vmc,0,3,0.0,0,PIPER PA-18-150
20110825X50808,2011-08-25,United States,Non-Fatal,substantial,CESSNA,140,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 140
20110913X63156,2011-08-25,United States,Non-Fatal,substantial,CESSNA,T210M,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA T210M
20110906X43645,2011-08-26,United States,Non-Fatal,substantial,CESSNA,T210M,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA T210M
20110909X05142,2011-08-26,United States,Non-Fatal,substantial,PIPER,PA-44-180,No,2.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER PA-44-180
20110922X40818,2011-08-26,United States,Non-Fatal,substantial,PIPER,PA-30,No,2.0,reciprocating,personal,0,0,0,3,vmc,0,3,0.0,0,PIPER PA-30
20110827X41343,2011-08-27,United States,Non-Fatal,substantial,CESSNA,140,No,1.0,reciprocating,instructional,0,0,0,2,vmc,0,2,0.0,0,CESSNA 140
20110829X25527,2011-08-27,United States,Non-Fatal,substantial,CESSNA,182C,No,1.0,reciprocating,other work use,0,0,0,4,vmc,0,4,0.0,0,CESSNA 182C
20110828X55900,2011-08-28,United States,Non-Fatal,substantial,CESSNA,170A,No,1.0,reciprocating,personal,0,0,1,0,vmc,1,1,0.0,0,CESSNA 170A
20110828X60215,2011-08-28,United States,Non-Fatal,substantial,BEECH,A36,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,BEECH A36
20110906X51842,2011-08-28,Germany,Non-Fatal,substantial,CESSNA,150,No,1.0,reciprocating,personal,0,0,1,0,,1,1,0.0,0,CESSNA 150
20110906X55405,2011-08-28,Germany,Fatal,substantial,CESSNA,F172,No,,,personal,1,0,0,0,,1,1,1.0,0,CESSNA F172
20110907X90111,2011-08-28,Austria,Fatal,substantial,CESSNA,F150,No,1.0,,unknown,4,0,0,0,,4,4,1.0,0,CESSNA F150
20111102X50445,2011-08-28,United States,Non-Fatal,substantial,TAYLORCRAFT,BC12-D,No,1.0,reciprocating,personal,0,1,0,0,vmc,1,1,1.0,0,TAYLORCRAFT BC12-D
20110830X40209,2011-08-29,United States,Non-Fatal,substantial,CESSNA,172F,No,1.0,reciprocating,personal,0,2,0,0,vmc,2,2,1.0,0,CESSNA 172F
20110830X45216,2011-08-29,Canada,Fatal,substantial,CESSNA,TU206G,No,1.0,reciprocating,personal,1,0,0,0,,1,1,1.0,0,CESSNA TU206G
20110830X51207,2011-08-29,United States,Non-Fatal,substantial,CESSNA,172M,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 172M
20110830X51857,2011-08-29,United States,Non-Fatal,substantial,MAULE,M-6-235,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,MAULE M-6-235
20110830X53111,2011-08-29,United States,Non-Fatal,substantial,CESSNA,172M,No,1.0,reciprocating,instructional,0,0,1,0,vmc,1,1,0.0,0,CESSNA 172M
20110830X63935,2011-08-29,United States,Non-Fatal,minor,EMBRAER,EMB145,No,2.0,turbo fan,,0,0,0,53,vmc,0,53,0.0,0,EMBRAER EMB145
20110831X81308,2011-08-29,United States,Non-Fatal,substantial,GRUMMAN-SCHWEIZER,G-164A,No,1.0,reciprocating,aerial application,0,0,0,1,vmc,0,1,0.0,0,GRUMMAN-SCHWEIZER G-164A
20110830X45215,2011-08-30,United States,Non-Fatal,substantial,PIPER,PA-18-150,No,1.0,reciprocating,business,0,0,0,2,vmc,0,2,0.0,0,PIPER PA-18-150
20110831X50614,2011-08-30,United States,Non-Fatal,substantial,MOONEY,M20C,No,1.0,reciprocating,personal,0,1,0,0,vmc,1,1,1.0,0,MOONEY M20C
20110901X11509,2011-08-31,United States,Non-Fatal,substantial,CESSNA,TU206F,No,1.0,reciprocating,personal,0,1,0,0,vmc,1,1,1.0,0,CESSNA TU206F
20110901X20946,2011-08-31,United States,Non-Fatal,substantial,PIPER,L-21B,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER L-21B
20110914X90042,2011-08-31,United States,Non-Fatal,substantial,CESSNA,172N,No,1.0,reciprocating,instructional,0,0,0,1,vmc,0,1,0.0,0,CESSNA 172N
20110921X03500,2011-08-31,United States,Non-Fatal,substantial,CESSNA,175,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA 175
20110901X34119,2011-09-01,United States,Fatal,destroyed,PIPER,PA-28-181,No,1.0,reciprocating,personal,1,0,1,0,vmc,2,2,0.5,1,PIPER PA-28-181
20110901X60554,2011-09-01,United States,Non-Fatal,substantial,TAYLORCRAFT,DCO-65,No,1.0,reciprocating,personal,0,1,0,0,vmc,1,1,1.0,0,TAYLORCRAFT DCO-65
20110901X74125,2011-09-01,United States,Non-Fatal,substantial,AERONCA,7AC,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,AERONCA 7AC
20110902X54326,2011-09-01,United States,Non-Fatal,minor,BOMBARDIER,CL-600-2B19,No,2.0,turbo fan,,0,0,0,53,vmc,0,53,0.0,0,BOMBARDIER CL-600-2B19
20110912X02622,2011-09-01,United States,Non-Fatal,substantial,AERO COMMANDER,S2R,No,1.0,reciprocating,aerial application,0,0,0,1,vmc,0,1,0.0,0,AERO COMMANDER S2R
20110928X35518,2011-09-01,United States,Non-Fatal,substantial,CESSNA,140,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 140
20110904X00636,2011-09-02,United States,Fatal,destroyed,CESSNA,208B,No,1.0,turbo prop,,1,0,0,1,vmc,1,2,0.5,1,CESSNA 208B
20110903X50008,2011-09-03,United States,Non-Fatal,substantial,PIPER,PA-28-180,No,1.0,reciprocating,personal,0,1,0,1,vmc,1,2,0.5,0,PIPER PA-28-180
20110903X82257,2011-09-03,United States,Non-Fatal,substantial,STINSON,V77,No,1.0,reciprocating,other work use,0,0,0,3,vmc,0,3,0.0,0,STINSON V77
20111007X20400,2011-09-03,United States,Non-Fatal,substantial,AMERICAN CHAMPION AIRCRAFT,8GCBC,No,1.0,reciprocating,instructional,0,0,0,2,vmc,0,2,0.0,0,AMERICAN CHAMPION AIRCRAFT 8GCBC
20111109X65832,2011-09-03,United States,Non-Fatal,substantial,PIPER,J3L-65,No,1.0,reciprocating,personal,0,1,0,0,vmc,1,1,1.0,0,PIPER J3L-65
20110904X11902,2011-09-04,United States,Non-Fatal,substantial,PIPER,PA-18-150,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER PA-18-150
20110904X12448,2011-09-04,United States,Non-Fatal,substantial,PIPER,PA-18-150,No,1.0,reciprocating,personal,0,0,1,0,vmc,1,1,0.0,0,PIPER PA-18-150
20110906X04202,2011-09-04,United States,Fatal,destroyed,CESSNA,P210,No,1.0,reciprocating,personal,2,0,0,0,vmc,2,2,1.0,1,CESSNA P210
20110906X05456,2011-09-04,United States,Non-Fatal,substantial,TAYLORCRAFT,BC12-D,No,1.0,reciprocating,personal,0,1,0,1,vmc,1,2,0.5,0,TAYLORCRAFT BC12-D
20110907X15938,2011-09-04,Canada,Non-Fatal,substantial,EMBRAER,EMB-145LR,No,2.0,turbo fan,,0,0,0,47,,0,47,0.0,0,EMBRAER EMB-145LR
20110907X43224,2011-09-04,United States,Non-Fatal,substantial,NORTH AMERICAN,TB-25N,No,2.0,reciprocating,personal,0,0,0,5,vmc,0,5,0.0,0,NORTH AMERICAN TB-25N
20110928X74502,2011-09-04,United States,Non-Fatal,substantial,PIPER,PA-44-180,No,2.0,reciprocating,instructional,0,0,0,2,vmc,0,2,0.0,0,PIPER PA-44-180
20110930X35345,2011-09-04,United States,Non-Fatal,substantial,PIPER,PA-22-108,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA-22-108
20110904X12946,2011-09-05,United States,Non-Fatal,substantial,PIPER,PA-12,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER PA-12
20110905X01931,2011-09-05,United States,Non-Fatal,substantial,CESSNA,170A,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 170A
20110905X05230,2011-09-05,United States,Non-Fatal,substantial,PIPER,PA-12,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER PA-12
20110906X61506,2011-09-05,United States,Non-Fatal,substantial,CESSNA,T210M,No,1.0,reciprocating,personal,0,0,4,0,vmc,4,4,0.0,0,CESSNA T210M
20110906X64626,2011-09-05,United States,Non-Fatal,substantial,CESSNA,172S,No,1.0,reciprocating,instructional,0,0,0,1,vmc,0,1,0.0,0,CESSNA 172S
20110906X72514,2011-09-05,United States,Fatal,substantial,SOCATA,TBM 700,No,1.0,turbo prop,personal,1,0,0,0,vmc,1,1,1.0,0,SOCATA TBM 700
20110908X65838,2011-09-05,United States,Non-Fatal,substantial,CESSNA,182D,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 182D
20110915X90632,2011-09-05,United States,Non-Fatal,substantial,CESSNA,TR182,No,1.0,reciprocating,personal,0,0,0,1,imc,0,1,0.0,0,CESSNA TR182
20110909X34254,2011-09-06,United States,Non-Fatal,substantial,BEECH,95-B55 (T42A),No,2.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,BEECH 95-B55 (T42A)
20110912X83401,2011-09-06,United States,Non-Fatal,substantial,CESSNA,152,No,1.0,reciprocating,instructional,0,0,0,2,vmc,0,2,0.0,0,CESSNA 152
20110930X40215,2011-09-06,United States,Non-Fatal,substantial,PIPER,PA-28-180,No,1.0,reciprocating,personal,0,1,0,2,vmc,1,3,0.3333333333333333,0,PIPER PA-28-180
20111014X52230,2011-09-06,United States,Non-Fatal,substantial,CESSNA,A185F,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA A185F
20120224X42146,2011-09-06,United States,Non-Fatal,none,BOEING,737 7H4,No,2.0,turbo fan,,0,0,1,141,vmc,1,142,0.0,0,BOEING 737 7H4
20110908X35846,2011-09-08,United States,Fatal,substantial,CIRRUS,SR22,No,1.0,reciprocating,business,1,0,0,0,imc,1,1,1.0,0,CIRRUS SR22
20110908X84911,2011-09-08,United States,Non-Fatal,substantial,CESSNA,172,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA 172
20110909X00232,2011-09-08,United States,Non-Fatal,substantial,PIPER,PA-18A 150,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA-18A 150
20110930X30333,2011-09-09,Indonesia,Fatal,substantial,CESSNA,208B,No,1.0,,,2,0,0,0,,2,2,1.0,0,CESSNA 208B
20110912X00844,2011-09-10,United States,Non-Fatal,substantial,MAULE,M-4-220C,No,1.0,reciprocating,personal,0,1,0,0,vmc,1,1,1.0,0,MAULE M-4-220C
20110914X75332,2011-09-10,United States,Non-Fatal,substantial,AMERICAN CHAMPION AIRCRAFT,8KCAB,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,AMERICAN CHAMPION AIRCRAFT 8KCAB
20110921X15106,2011-09-10,United States,Non-Fatal,substantial,LUSCOMBE,8A,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,LUSCOMBE 8A
20110912X00553,2011-09-11,United States,Non-Fatal,substantial,MOONEY,M20C,No,1.0,reciprocating,personal,0,2,0,0,vmc,2,2,1.0,0,MOONEY M20C
20110914X74317,2011-09-11,United States,Non-Fatal,substantial,PIPER,PA16,No,1.0,reciprocating,instructional,0,0,0,2,imc,0,2,0.0,0,PIPER PA16
20110913X45759,2011-09-12,Mexico,Fatal,destroyed,PIPER,PA-31P,No,2.0,reciprocating,,2,0,0,0,,2,2,1.0,1,PIPER PA-31P
20110915X91632,2011-09-12,United States,Non-Fatal,substantial,CESSNA,120,No,1.0,reciprocating,instructional,0,0,0,2,vmc,0,2,0.0,0,CESSNA 120
20111013X11758,2011-09-12,United States,Non-Fatal,none,BOEING,777,No,,,,0,0,2,272,,2,274,0.0,0,BOEING 777
20110913X21254,2011-09-13,United States,Fatal,substantial,CESSNA,182H,No,1.0,reciprocating,personal,2,0,0,0,vmc,2,2,1.0,0,CESSNA 182H
20110915X13430,2011-09-13,United States,Non-Fatal,substantial,CESSNA,180,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA 180
20110922X02300,2011-09-13,Brazil,Fatal,substantial,BEECH,G-58,No,2.0,,unknown,3,0,0,0,vmc,3,3,1.0,0,BEECH G-58
20110909X31047,2011-09-14,United States,Non-Fatal,substantial,CESSNA,180A,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,CESSNA 180A
20110914X11455,2011-09-14,United States,Non-Fatal,substantial,CESSNA,172R,No,1.0,reciprocating,instructional,0,0,0,1,imc,0,1,0.0,0,CESSNA 172R
20110914X91417,2011-09-14,United States,Non-Fatal,substantial,CESSNA,172M,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 172M
20110916X71710,2011-09-14,United States,Non-Fatal,substantial,PIPER,PA-28-181,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,PIPER PA-28-181
20110915X73207,2011-09-15,United States,Non-Fatal,substantial,CESSNA,U206G,No,1.0,reciprocating,,0,0,0,3,vmc,0,3,0.0,0,CESSNA U206G
20110917X93845,2011-09-15,United States,Non-Fatal,substantial,GRUMMAN AMERICAN,AA-5A,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,GRUMMAN AMERICAN AA-5A
20110916X40812,2011-09-16,United States,Non-Fatal,substantial,CESSNA,182H,No,1.0,reciprocating,personal,0,1,0,3,vmc,1,4,0.25,0,CESSNA 182H
20110918X44853,2011-09-16,United States,Non-Fatal,substantial,CESSNA,180H,No,1.0,reciprocating,personal,0,0,0,3,vmc,0,3,0.0,0,CESSNA 180H
20110917X10112,2011-09-17,United States,Fatal,substantial,CESSNA,172M,No,1.0,reciprocating,personal,1,0,0,0,vmc,1,1,1.0,0,CESSNA 172M
20110917X35742,2011-09-17,United States,Non-Fatal,minor,AIRBUS,A320-211,No,2.0,turbo fan,,0,0,0,140,vmc,0,140,0.0,0,AIRBUS A320-211
20110918X02047,2011-09-17,United States,Fatal,substantial,NORTH AMERICAN,T-28C,No,1.0,reciprocating,air race show,1,0,0,0,vmc,1,1,1.0,0,NORTH AMERICAN T-28C
20110918X64522,2011-09-17,United States,Non-Fatal,substantial,CESSNA,170,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA 170
20110919X55123,2011-09-17,United States,Non-Fatal,substantial,NORTH AMERICAN,AT-6,No,1.0,reciprocating,personal,0,0,1,0,vmc,1,1,0.0,0,NORTH AMERICAN AT-6
20110919X65108,2011-09-17,Spain,Non-Fatal,substantial,EMBRAER,E190,No,2.0,turbo fan,,0,0,5,97,imc,5,102,0.0,0,EMBRAER E190
20110920X10535,2011-09-17,United States,Non-Fatal,substantial,BEECH,B90,No,2.0,turbo prop,skydiving,0,0,0,1,vmc,0,1,0.0,0,BEECH B90
20110921X90951,2011-09-17,United States,Non-Fatal,substantial,CESSNA,170B,No,1.0,reciprocating,personal,0,0,0,4,vmc,0,4,0.0,0,CESSNA 170B
20110921X93314,2011-09-17,United States,Non-Fatal,substantial,PIPER,PA-18-150,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,PIPER PA-18-150
20110927X20122,2011-09-18,United States,Non-Fatal,substantial,CESSNA,R172K,No,1.0,reciprocating,personal,0,0,0,1,vmc,0,1,0.0,0,CESSNA R172K
20111007X60231,2011-09-18,Brazil,Fatal,substantial,PIPER,PA-34-220T,No,,,personal,1,0,0,0,vmc,1,1,1.0,0,PIPER PA-34-220T
20120221X82924,2011-09-18,United States,Non-Fatal,minor,BEECH,V35,No,1.0,reciprocating,personal,0,0,0,2,vmc,0,2,0.0,0,BEECH V35
